856	5	2	62
2839	43	2	62
107	8	31	62
856	47	2	62
37	31	3519	62
54	47	309	62
442	13	13	62
610	25	1003	62
286	8	3	62
326	9	448	62
1446	3	792	62
66	5	1	62
66	6	1	63
411	8	2	63
587	3	9	63
231	2	102	63
613	31	53	63
513	22	286	63
54	16	2	63
990	3	169	63
1243	8	1244	63
64	1	166	63
453	2	1397	63
2	18	87	63
1681	5	2	63
62	47	326	63
102	2	231	63
308	18	1256	63
169	7	315	63
344	2	189	63
352	14	199	63
396	38	377	63
90	18	231	63
410	8	2	63
2307	8	75	63
917	8	75	63
64	13	52	63
2414	8	249	63
52	6	64	63
458	2	231	63
69	16	539	63
1498	2	551	63
551	30	64	63
154	3	66	63
1487	14	66	63
2391	8	124	63
959	2	242	63
511	8	308	63
371	14	326	63
446	8	54	63
2999	33	475	63
3082	8	222	63
202	66	201	63
326	18	371	63
64	6	52	63
64	1	50	63
2	52	252	63
2600	3	3383	63
2916	8	24	63
22	32	37	63
3	43	66	63
51	6	587	63
2294	3	23	63
2892	2	771	63
1160	1	1070	63
89	3	9	63
65	2	145	63
65	2	64	63
3812	2	286	63
798	8	1154	63
513	25	2195	63
189	2	344	63
87	1	26	63
286	8	101	63
166	18	286	63
64	1	52	63
163	9	3569	63
3812	0	1889	63
856	8	1236	63
1813	1	261	63
163	9	169	63
2865	8	778	63
2	18	0	63
3569	4	315	63
3	8	4266	63
9	33	134	63
11	30	90	63
459	45	18	63
1952	8	343	63
4486	57	349	63
539	47	69	63
741	1	66	63
154	3	0	63
459	9	313	63
166	18	64	63
0	14	2	63
90	1	3	63
64	14	166	63
64	2	101	63
650	1	9	63
87	8	2	63
66	14	3	63
11	33	4	63
2334	8	1085	63
163	9	315	63
52	30	64	63
1322	5	294	63
231	14	90	63
247	23	480	63
1120	31	1006	63
4924	8	1470	63
4589	25	4939	63
539	16	69	63
65	1	166	63
3817	8	752	63
64	2	52	63
231	2	90	63
336	1	752	63
9	0	1083	63
65	30	64	63
242	2	959	63
87	14	66	63
587	6	51	63
65	2	179	63
2	2	66	63
1471	8	216	63
308	18	5237	63
163	8	3569	63
64	13	65	63
2033	14	239	63
1353	8	798	63
326	47	62	63
551	151	1154	63
3521	8	5347	63
3	2	2696	63
52	2	64	63
523	31	9	63
199	18	352	63
56	8	55	63
3	0	66	63
231	8	2	63
651	49	19	63
742	38	95	63
688	8	3	63
22	25	23	63
2	105	5580	63
13	39	104	63
64	1	65	63
459	0	309	63
1383	34	1235	63
887	8	2	63
65	2	189	63
2258	3	104	63
778	23	886	63
65	6	12	63
410	9	53	63
551	1	166	63
1363	87	9	63
3	18	445	63
66	5	2	63
166	0	371	63
3836	78	2794	63
778	2	2865	63
87	48	2	63
166	25	64	63
286	14	166	63
12	6	65	63
1354	65	308	63
390	1	9	63
771	2	2892	63
9	3	3383	63
64	30	551	63
582	8	0	63
384	0	3	63
308	9	1759	63
991	27	23	63
65	6	64	63
2696	2	3	63
166	3	64	63
952	31	261	63
410	10	252	63
1004	12	309	63
151	9	1041	63
56	32	396	63
459	9	3415	63
551	2	1498	63
1752	8	377	63
52	1	64	63
1070	5	189	63
171	23	1516	63
4911	8	90	63
68	8	2	63
4	3	3	63
410	82	2	63
22	10	37	63
1402	8	75	63
252	5	3063	63
752	1	336	63
40	10	13	63
189	2	65	63
239	18	2033	63
1125	8	692	63
66	18	1487	63
13	31	116	63
3	18	66	63
309	45	18	63
1920	5	1926	63
65	1	64	63
161	0	40	63
111	8	132	63
64	2	65	63
2902	5	6485	63
66	2	2	63
157	8	158	63
286	2	3812	63
123	7	359	63
64	30	65	63
509	44	508	63
3	27	66	63
55	31	5237	63
286	8	64	63
65	3	64	63
1	14	3	63
52	13	64	63
613	31	85	63
408	79	308	63
66	0	1	63
272	8	226	63
461	8	2	63
6637	23	491	63
459	85	18	63
341	3	544	63
69	47	539	63
309	85	18	63
5859	10	3116	63
11	2	90	63
407	3	308	63
0	1	1	63
13	3	116	63
101	1	2	63
31	25	47	63
64	30	52	63
87	14	2	63
2	16	54	63
1634	3	66	63
254	5	157	63
1050	32	2205	63
1397	2	453	63
3	2	154	63
254	38	158	63
1090	8	882	63
2865	2	778	63
65	47	64	63
231	27	2	63
740	1	64	63
2519	9	937	63
959	8	226	63
222	5	552	63
583	14	50	63
1345	57	3609	63
2785	8	941	63
101	2	64	63
1	0	0	63
2	105	252	63
2201	8	508	63
377	8	396	63
66	18	87	63
50	18	583	63
145	2	65	63
509	22	508	63
134	3	9	63
9	0	89	63
183	8	2268	63
2299	8	6963	63
2	38	252	63
100	52	1	63
49	53	24	63
65	25	64	63
65	2	12	63
1986	3	4408	63
373	8	166	63
100	0	1	63
1986	25	4408	63
22	54	23	63
1557	0	199	63
231	2	458	63
5237	14	308	63
1161	27	1162	63
282	8	2	63
90	2	231	63
1	6	66	63
53	5	15	63
613	9	3749	63
154	2	3	63
201	44	202	63
326	9	448	63
180	104	66	63
1873	3	543	63
90	2	11	63
154	45	64	63
309	0	459	63
1256	14	308	63
64	6	65	63
445	14	3	63
683	27	13	63
65	13	64	63
22	31	23	63
1125	8	1379	63
65	1	50	63
3	18	1	63
90	30	11	63
179	2	65	63
309	31	2	63
12	2	65	63
1160	1	189	63
990	8	170	63
511	8	308	64
31	31	694	64
890	31	13	64
52	30	64	64
1005	25	184	64
1017	7	491	64
1049	8	2	64
610	31	22	64
887	8	2	64
741	14	66	64
64	1	65	64
189	1	49	64
459	45	18	64
248	5	1605	64
87	8	2	64
90	2	231	64
1080	88	726	64
1	13	66	64
1395	8	2	64
46	15	31	64
459	0	18	64
154	0	66	64
2365	22	286	64
2387	25	104	64
2406	3	2407	64
62	9	2476	64
2033	14	239	64
2268	54	184	64
236	2	2623	64
2639	8	2640	64
179	0	2644	64
226	5	614	64
2676	8	209	64
309	45	18	64
9	7	1120	64
2380	10	2731	64
90	5	231	64
551	1	166	64
308	9	407	64
64	3	1259	64
50	1	3	64
87	2	26	64
208	3	308	64
1302	8	101	64
166	18	1180	64
899	143	326	64
231	14	295	64
90	109	194	64
408	1	3	64
87	13	315	64
64	30	65	64
64	8	65	64
239	18	2033	64
407	3	308	64
475	13	3	64
1559	7	13	64
231	2	90	64
49	2	189	64
202	8	1420	64
849	8	239	64
112	44	111	64
54	5	2	64
866	1	34	64
65	2	12	64
309	0	459	64
827	2	12	64
55	9	695	64
166	23	2	64
3	23	166	64
2083	54	201	64
4126	8	4127	64
408	1	308	64
64	6	65	64
75	47	54	64
2025	8	991	64
392	3	743	64
64	2	166	64
2193	3	866	64
1696	8	3	64
84	8	1237	64
0	2	1110	64
87	3	66	64
65	1	286	64
309	0	18	64
776	0	2543	64
12	2	827	64
65	0	231	64
353	1	559	64
236	0	1154	64
746	28	785	64
613	81	261	64
2710	182	66	64
4678	1	2784	64
385	171	18	64
459	31	18	64
1308	8	4810	64
3759	18	373	64
1538	2	1059	64
2	31	231	64
11	1	373	64
0	0	66	64
66	13	1	64
0	6	66	64
1	33	0	64
412	3	293	64
55	8	695	64
1080	7	2972	64
1373	24	4999	64
1120	10	9	64
184	7	2268	64
658	8	2	64
208	131	1759	64
2389	7	13	64
613	31	85	64
2	105	252	64
644	16	104	64
189	2	49	64
4245	8	47	64
3	43	1	64
4278	8	3538	64
691	8	49	64
309	8	18	64
694	31	222	64
2538	48	646	64
0	47	1	64
700	8	3	64
222	10	113	64
373	14	3759	64
1059	2	1538	64
2193	9	866	64
89	131	788	64
1	106	0	64
315	13	87	64
100	0	1	64
2698	8	4	64
66	5	0	64
308	0	407	64
11	8	524	64
0	25	66	64
64	8	692	64
3	8	4266	64
764	2	4242	64
477	9	1290	64
90	25	231	64
80	2	47	64
610	57	23	64
231	6	90	64
204	3	47	64
12	3	49	64
2433	31	1448	64
22	0	23	64
952	32	261	64
4	3	3	64
3983	8	990	64
2	47	66	64
212	129	3956	64
685	1	3	64
3	31	4266	64
104	38	13	64
49	100	24	64
166	23	3	64
613	81	2201	64
66	6	0	64
8	7	2	64
4278	0	3	64
65	13	64	64
54	47	75	64
446	8	54	64
65	30	64	64
49	100	2324	64
296	8	101	64
166	2	64	64
1005	3	184	64
295	18	231	64
66	5	87	64
90	3	231	64
494	8	6173	64
309	5	220	64
2	0	49	64
1048	35	9	64
116	8	1014	64
22	33	23	64
66	47	2	64
309	31	18	64
104	16	644	64
90	6	231	64
1	0	0	64
3519	25	23	64
2057	8	166	64
373	1	11	64
66	18	741	64
66	18	87	64
80	8	318	64
13	3	104	64
65	2	64	64
9	35	1048	64
6426	1	50	64
37	94	166	64
112	3	132	64
612	9	3749	64
51	0	9	64
63	1	1733	64
49	30	242	64
1180	14	166	64
825	9	1429	64
65	1	64	64
1	36	47	64
618	33	3401	64
12	2	65	64
154	34	66	64
64	13	65	64
2201	8	508	64
1	47	0	64
5723	0	66	64
2414	8	2831	64
2255	18	3759	64
4242	2	764	64
189	3	49	64
101	2	65	64
26	2	87	64
446	0	566	64
3	3	66	64
98	8	18	64
101	1	64	64
64	30	52	64
64	2	52	64
1146	3	47	64
3	0	90	64
44	2	113	64
377	43	3	64
65	6	64	64
2263	8	231	64
1397	8	2324	64
141	9	1290	64
442	3	116	64
117	8	75	64
87	14	66	64
52	2	64	64
1961	8	65	64
412	3	104	64
1	91	0	64
40	54	13	64
1407	40	459	64
140	8	3	64
2433	9	1247	64
3	13	475	64
163	32	315	64
22	0	37	64
515	8	260	64
4678	3	2784	64
184	22	199	64
64	2	65	64
89	0	9	64
3054	7	721	64
26	8	66	64
1720	134	47	64
333	10	13	64
309	85	18	64
693	8	24	64
1110	2	0	64
459	8	18	64
849	8	1212	64
410	82	2	64
3759	14	2255	64
4820	8	980	64
1251	34	776	64
154	34	0	64
242	30	49	64
408	1	166	64
113	2	44	64
65	2	101	64
2200	11	614	64
47	2	80	64
3	23	2	64
2623	2	236	64
100	52	1	64
326	5	2	64
1080	88	489	64
509	22	508	64
65	30	64	65
11	8	524	65
233	34	66	65
66	18	741	65
841	2	842	65
651	9	900	65
752	49	336	65
866	1	34	65
459	45	18	65
40	10	13	65
2	18	87	65
22	57	23	65
142	3	132	65
1252	2	741	65
231	2	90	65
40	10	1014	65
304	138	407	65
304	10	407	65
386	47	2	65
741	14	66	65
353	1	427	65
2304	9	695	65
14	9	13	65
166	47	743	65
13	33	182	65
636	2	2968	65
2982	8	242	65
0	1	1	65
842	2	841	65
68	8	2	65
119	166	3	65
1498	8	1154	65
242	2	959	65
52	2	2795	65
55	9	1015	65
2795	2	52	65
887	8	2	65
179	30	3512	65
87	8	2	65
784	28	13	65
64	6	52	65
509	44	508	65
2993	5	439	65
959	3	242	65
0	3	1	65
26	8	66	65
1161	7	1732	65
353	2	2140	65
1696	8	3	65
4063	8	2	65
3512	30	179	65
1498	8	797	65
87	14	66	65
613	31	53	65
142	57	112	65
64	8	65	65
9	31	190	65
329	0	9	65
2	47	386	65
377	9	396	65
411	8	2	65
2557	1	46	65
1428	6	1746	65
2595	1	716	65
390	43	1735	65
90	0	3	65
101	1	2	65
2398	1	684	65
410	82	2	65
55	9	695	65
49	10	4763	65
47	0	2672	65
1042	31	13	65
1138	32	1384	65
508	66	509	65
790	2	3721	65
0	8	3	65
64	2	65	65
64	30	65	65
3721	8	790	65
11	58	90	65
90	58	11	65
106	25	226	65
1696	3	1	65
863	8	199	65
13	138	1014	65
1180	14	166	65
132	61	112	65
1894	34	9	65
161	8	131	65
24	5	4752	65
22	32	37	65
1123	8	208	65
3222	5	166	65
233	34	0	65
55	8	695	65
87	48	2	65
239	1	326	65
509	22	508	65
1733	2	63	65
2557	1	482	65
917	10	1403	65
959	2	242	65
5507	8	260	65
304	10	809	65
113	0	694	65
2313	8	4232	65
116	8	104	65
132	27	112	65
2311	6	587	65
2942	2	1302	65
109	0	513	65
1571	23	2	65
309	45	18	65
166	5	5746	65
390	5	1677	65
2696	2	3	65
87	2	101	65
1120	10	9	65
797	8	1154	65
1	106	0	65
3	6	166	65
7	8	111	65
1090	14	1016	65
1	33	0	65
2	8	903	65
293	8	104	65
627	5	533	65
2201	0	1947	65
90	1	64	65
2557	43	6093	65
56	8	55	65
842	8	841	65
1285	8	475	65
52	6	64	65
899	9	448	65
87	14	2	65
1302	8	101	65
741	2	1252	65
899	84	448	65
189	3	49	65
52	1	64	65
6093	43	2557	65
300	8	222	65
1681	5	2	65
743	47	166	65
390	0	1735	65
49	100	24	65
208	3	407	65
166	18	1180	65
101	2	87	65
13	3	104	65
1	91	0	65
101	1	87	65
6011	5	1424	65
12	3	49	65
1096	9	1868	65
3413	47	2	65
90	2	231	65
3525	31	53	65
6422	6	189	65
64	6	65	65
64	27	65	65
587	6	2311	65
3721	2	790	65
0	12	19	65
1720	134	47	65
695	7	396	65
189	6	6422	65
161	8	1153	65
3271	8	377	65
3889	16	231	65
284	5	1202	65
163	9	1063	65
417	9	448	65
231	16	3889	65
64	58	65	65
101	14	2	65
624	8	6076	65
47	2	80	65
897	8	2	65
80	8	318	65
4063	8	903	65
353	1	11	65
1221	8	2540	65
1016	18	1090	65
741	48	66	65
190	3	9	65
3	2	2696	65
2140	2	353	65
897	8	101	65
247	8	49	65
3	8	4266	65
2178	8	308	65
55	65	655	65
66	18	87	65
3413	23	2	65
246	33	9	65
132	3	112	65
716	2	372	65
13	25	104	65
231	0	2	65
4117	8	2942	65
65	1	64	65
1752	8	377	65
2025	8	2294	65
392	8	1613	65
208	8	304	65
65	6	64	65
326	45	722	65
9	3	400	65
1537	25	1661	65
35	9	36	65
166	6	3	65
1475	43	1111	65
1277	8	743	65
1302	2	2942	65
373	72	166	65
412	9	13	65
143	67	54	65
372	2	716	65
899	49	448	65
63	2	1733	65
1746	6	1428	65
318	10	1127	65
2	43	903	65
1285	3	705	65
65	2	64	65
134	31	9	65
3528	8	1051	65
87	1	101	65
80	2	47	65
90	34	66	65
246	9	9	65
2193	33	866	65
408	3	799	65
2968	2	636	65
199	25	3513	65
65	58	64	65
1448	25	1447	65
66	23	90	65
7095	8	377	65
2	18	101	65
286	8	49	65
75	81	226	65
127	1	128	66
415	8	416	66
90	13	11	66
285	10	662	66
64	58	52	66
101	14	2	66
646	8	349	66
101	1	2	66
1720	3	47	66
180	8	54	66
11	13	90	66
2504	8	371	66
2718	22	154	66
467	167	533	66
55	9	695	66
2557	14	46	66
90	58	373	66
101	2	87	66
508	66	509	66
1087	8	371	66
1152	8	49	66
309	85	18	66
996	9	261	66
246	9	9	66
90	2	231	66
377	5	56	66
991	39	23	66
90	58	11	66
662	7	285	66
373	2	90	66
65	6	2795	66
54	18	749	66
560	5	1637	66
1	0	65	66
423	13	830	66
3804	8	546	66
65	8	64	66
1	81	4329	66
1537	25	1661	66
457	25	407	66
326	45	722	66
11	23	90	66
90	5	49	66
377	5	55	66
1920	3	68	66
22	32	23	66
0	18	90	66
969	10	141	66
4723	5	4553	66
64	8	2083	66
1898	99	955	66
2557	6	482	66
1397	5	25	66
274	8	56	66
2	6	101	66
87	2	101	66
304	138	407	66
459	45	18	66
52	2	64	66
3	2	2696	66
601	8	3	66
897	8	101	66
216	47	24	66
101	6	2	66
62	3	614	66
1397	2	25	66
4199	2	1654	66
9	3	84	66
1654	2	4199	66
24	47	216	66
326	61	2773	66
64	27	65	66
309	213	18	66
313	27	89	66
2	2	101	66
950	9	213	66
446	8	18	66
11	58	90	66
90	23	11	66
68	8	2	66
685	8	50	66
1498	8	797	66
66	18	741	66
169	55	3352	66
66	18	90	66
2844	10	295	66
1425	57	903	66
64	13	65	66
373	1	166	66
3	47	66	66
101	2	2	66
65	13	64	66
1087	8	2423	66
344	8	226	66
457	58	481	66
373	58	90	66
4723	5	1898	66
52	58	64	66
2714	153	9	66
101	1	87	66
214	9	2927	66
509	44	508	66
25	2	1397	66
90	14	66	66
507	8	3339	66
481	58	457	66
843	22	844	66
309	45	18	66
2	18	101	66
46	18	2557	66
813	8	2	66
64	58	65	66
1090	32	1508	66
830	13	423	66
90	14	0	66
64	2	52	66
338	12	349	66
741	14	66	66
811	7	9	66
446	31	18	66
955	1	2	66
3	3	458	66
2795	6	65	66
169	3	6926	66
58	8	260	66
446	8	54	66
384	8	1122	66
161	8	131	66
694	33	4222	66
797	31	1154	66
2504	8	209	66
377	8	2285	66
65	58	64	66
66	47	3	66
231	2	90	66
1123	8	308	66
482	6	2557	66
3	23	24	66
1228	33	262	66
2696	2	3	66
749	14	54	66
90	2	373	66
68	8	2	67
1321	2	90	67
542	25	2	67
338	12	349	67
2	18	2070	67
797	8	551	67
184	0	1005	67
1738	0	1739	67
2269	8	54	67
886	54	2865	67
87	8	2	67
101	14	2	67
2	16	54	67
1321	2	60	67
69	18	17	67
3101	14	18	67
2	18	101	67
11	6	4	67
459	45	18	67
90	2	1321	67
90	3	189	67
2	16	47	67
0	13	141	67
101	6	87	67
87	6	101	67
4218	8	2270	67
90	25	231	67
66	47	0	67
101	6	2	67
286	8	64	67
17	14	69	67
1004	8	309	67
66	18	90	67
161	14	643	67
295	4	4598	67
122	3	3	67
560	8	187	67
190	2	51	67
1244	14	1446	67
1557	7	1536	67
899	32	326	67
87	2	101	67
207	8	285	67
576	8	285	67
888	23	4856	67
1446	18	1244	67
643	18	161	67
60	2	1321	67
390	13	9	67
75	53	0	67
90	1	189	67
11	14	3	67
4	48	3	67
373	2	90	67
390	12	4187	67
4	6	11	67
27	8	371	67
90	58	741	67
716	3	5383	67
646	8	349	67
1321	2	52	67
2	47	326	67
63	1	353	67
1	0	65	67
11	2	4	67
2442	5	452	67
166	48	47	67
946	8	166	67
199	31	1005	67
467	167	533	67
9	74	4024	67
249	45	722	67
52	2	1321	67
90	1	12	67
3	18	11	67
1338	8	5217	67
189	1	90	67
567	1	1867	67
54	16	2	67
542	8	2	67
4	2	11	67
244	9	245	67
65	34	2	67
371	5	2683	67
513	1	5896	67
2374	8	226	67
102	8	199	67
535	54	13	67
1500	8	2	67
2	6	101	67
255	3	9	67
18	18	3101	67
5893	8	482	67
741	58	90	67
16	4	4598	67
9	4	995	67
64	58	65	67
309	45	18	67
141	13	0	67
89	48	2786	67
47	48	166	67
2748	2	187	67
187	2	2748	67
1672	34	23	67
209	34	308	67
55	8	377	67
65	8	64	67
4	13	11	67
209	32	169	67
0	1	141	67
542	3	2	67
253	3	9	67
143	26	54	67
207	8	24	67
459	31	1407	67
102	1	189	67
2070	14	2	67
255	3	89	67
47	16	2	67
313	54	2253	67
87	14	2	67
65	58	64	67
4	8	3	67
605	32	9	67
209	32	488	67
101	8	2	67
410	82	2	67
446	8	18	67
446	31	18	67
90	2	373	67
101	1	2	67
46	65	31	67
1300	35	207	67
101	2	2	67
180	1	66	67
286	30	65	67
9	0	4024	67
11	13	4	67
1080	4	491	67
90	14	66	67
4	3	3	67
419	8	377	67
183	8	199	67
5653	28	169	67
2	18	87	67
65	30	286	67
0	47	66	67
2	2	101	67
101	2	87	67
416	3	415	67
209	3	407	67
326	9	448	67
22	9	23	67
75	1	0	67
51	2	190	67
326	47	2	67
9	7	4024	67
87	8	2	68
189	22	614	68
90	31	231	68
11	2	4	68
890	14	442	68
131	34	112	68
24	40	207	68
1738	31	1739	68
13	3	14	68
911	8	1359	68
64	1	65	68
294	3	694	68
2048	2	897	68
207	8	24	68
2161	9	2162	68
90	1	12	68
413	2	101	68
69	18	154	68
326	61	722	68
101	6	2	68
1176	6	1202	68
2783	8	1156	68
55	8	695	68
537	3	112	68
897	2	2048	68
2032	33	3	68
111	8	132	68
101	2	2	68
201	44	202	68
13	3	104	68
161	14	643	68
1	6	66	68
377	9	695	68
101	5	2	68
3433	8	2	68
3445	7	1698	68
3502	2	567	68
341	1	0	68
567	2	3502	68
326	9	448	68
488	8	209	68
3564	31	9	68
1150	3	384	68
231	0	2	68
231	0	1231	68
112	3	597	68
231	3	101	68
3199	5	2341	68
446	31	18	68
899	32	326	68
90	14	792	68
459	48	309	68
4	13	11	68
1090	8	882	68
179	22	93	68
3	3	209	68
415	150	4159	68
101	5	87	68
792	18	90	68
212	9	1163	68
90	2	11	68
2683	1	3	68
1637	58	702	68
90	58	4	68
515	5	3349	68
610	3	23	68
260	31	997	68
2032	74	3	68
694	33	4222	68
955	47	2	68
429	6	90	68
453	8	855	68
116	3	13	68
102	1	1449	68
66	125	2205	68
2018	14	863	68
4	2	11	68
101	2	87	68
658	8	2	68
131	13	161	68
515	18	3349	68
195	1	196	68
13	13	333	68
64	3	65	68
2341	0	3199	68
4285	3	515	68
0	18	401	68
341	14	0	68
3868	2	797	68
1202	6	1176	68
3	8	209	68
745	8	56	68
664	14	1813	68
4	8	3	68
102	45	1449	68
2	8	53	68
2	6	101	68
4911	1	231	68
87	6	101	68
101	2	413	68
112	25	111	68
58	6	3349	68
13	3	436	68
2	0	101	68
209	32	169	68
209	32	488	68
4	2	90	68
535	54	13	68
66	23	1	68
169	3	4652	68
887	8	2	68
55	0	1015	68
90	1	189	68
2064	8	667	68
1759	8	208	68
1202	40	207	68
112	35	142	68
40	10	13	68
166	10	69	68
101	8	2	68
104	0	13	68
66	1	1	68
1813	18	664	68
195	1	0	68
3462	94	874	68
560	5	1637	68
371	23	46	68
3262	3	13	68
5524	129	242	68
295	18	231	68
442	18	890	68
446	8	18	68
48	151	5558	68
90	8	3	68
3	31	209	68
49	1	727	68
3349	14	515	68
3349	6	58	68
1887	2	1888	68
16	57	4598	68
154	14	69	68
23	107	22	68
1	18	61	68
459	125	3803	68
0	18	341	68
61	14	1	68
190	8	4199	68
131	25	112	68
13	7	71	68
0	25	1	68
2728	106	797	68
66	23	0	68
104	9	13	68
2	8	413	68
54	25	446	68
449	2	293	68
161	13	131	68
410	54	3460	68
4753	0	24	68
2	16	101	68
11	2	90	68
539	18	1180	68
90	70	4	68
890	33	13	68
101	16	2	68
899	10	448	68
46	2	326	68
189	1	90	68
700	0	209	68
5524	58	242	68
13	7	535	68
101	6	87	68
309	31	18	68
488	8	2423	68
3519	0	23	68
90	8	226	68
56	107	55	68
3349	2	515	68
261	1	952	68
209	18	454	68
797	2	3868	68
2538	8	613	68
161	1	643	68
371	18	1043	68
112	1	2033	68
4440	8	1664	68
1637	3	702	68
13	33	720	68
326	2	46	68
951	2	3561	68
2025	8	22	68
2	18	101	68
9	3	89	68
99	3	132	68
226	67	4295	68
199	23	184	68
408	3	799	68
702	58	1637	68
101	2	1201	68
6408	10	6409	68
326	45	722	68
66	6	1	68
692	8	12	68
2307	8	75	68
75	3	3400	68
515	2	3349	68
3141	1	75	68
610	8	22	68
186	8	1892	68
71	10	13	68
202	8	226	68
231	14	295	68
274	8	56	68
459	31	18	68
2354	40	2	68
2725	3	293	68
472	3	5053	68
454	14	209	68
693	8	24	68
64	8	47	68
515	48	672	68
2	47	955	68
2479	65	13	68
5083	3	512	68
2164	25	446	68
11	13	4	68
90	6	429	68
2479	4	13	68
1888	2	1887	68
13	3	683	68
477	8	141	68
161	1	2033	68
1201	2	101	68
9	91	84	68
6442	2	741	68
516	8	859	68
6807	8	5486	68
1157	3	6811	68
1193	5	343	68
22	8	991	68
3	0	1	68
1457	47	4	68
1557	22	715	68
14	9	13	68
643	18	161	68
1	35	414	68
969	9	213	68
159	8	865	68
446	31	306	68
56	38	55	68
1043	14	371	68
1180	14	539	68
2	2	101	68
90	2	4	68
343	43	40	68
401	14	0	68
23	22	1003	68
396	8	377	68
101	14	2	68
778	9	886	68
741	2	6442	68
112	25	597	68
4385	8	5160	68
4	70	90	68
293	2	449	68
113	0	166	68
537	34	112	68
309	45	18	68
4	58	90	68
2	8	87	68
202	10	201	68
87	2	101	68
459	45	18	68
535	10	13	68
98	9	3184	68
863	18	2018	68
692	8	226	68
3561	2	951	68
274	8	695	68
22	10	23	68
9	23	587	68
134	3	9	68
184	54	5401	68
242	58	5524	68
87	3	2	68
1625	9	13	68
282	31	283	69
4	2	90	69
1416	18	1417	69
559	18	354	69
64	8	286	69
482	18	1271	69
51	61	1006	69
2	18	2097	69
2	2	101	69
954	32	2302	69
459	45	18	69
310	65	9	69
64	58	26	69
2973	104	3	69
941	9	1539	69
1193	14	1637	69
252	10	16	69
64	2	26	69
897	25	2	69
65	13	64	69
134	3	3219	69
64	2	65	69
1417	5	371	69
190	3	9	69
3377	131	600	69
75	3	3400	69
386	1	2	69
104	57	13	69
142	9	112	69
2539	5	104	69
410	54	758	69
390	3	3571	69
3583	3	2486	69
13	91	720	69
16	4	3274	69
827	4	889	69
22	129	610	69
2050	9	773	69
204	175	861	69
51	1	9	69
897	8	101	69
90	8	48	69
2	1	386	69
9	48	669	69
90	2	4	69
539	18	1180	69
396	8	377	69
118	8	0	69
1815	8	4348	69
171	8	62	69
1573	8	4428	69
1161	84	1732	69
37	31	610	69
134	32	523	69
3250	2	2259	69
65	58	64	69
64	8	65	69
318	152	343	69
3100	31	784	69
0	1	66	69
124	8	359	69
4790	3	848	69
446	41	566	69
354	14	559	69
488	8	4828	69
222	53	31	69
343	116	318	69
55	9	695	69
1308	8	4920	69
2	0	101	69
64	6	65	69
157	8	1554	69
13	123	2226	69
1213	34	169	69
66	18	65	69
156	78	410	69
65	14	66	69
5037	6	4101	69
101	2	2	69
326	9	448	69
2260	8	371	69
2097	14	2	69
740	2	65	69
65	2	64	69
141	10	1163	69
2	2	1873	69
4063	8	903	69
274	8	56	69
4285	3	515	69
643	18	161	69
4159	8	416	69
11	1	50	69
171	108	3804	69
5056	99	31	69
131	13	161	69
1076	3	614	69
1473	8	539	69
326	45	722	69
5496	8	1062	69
659	2	480	69
505	9	544	69
274	8	55	69
2649	8	3	69
1070	3	996	69
866	3	2193	69
618	0	519	69
66	47	385	69
64	58	65	69
13	3	785	69
326	0	5706	69
3834	8	120	69
390	25	9	69
4684	33	4598	69
1425	57	903	69
161	139	112	69
9	11	1997	69
5783	6	5407	69
66	1	0	69
5407	6	5783	69
22	57	23	69
1041	7	1978	69
377	0	3	69
1180	14	539	69
169	1	209	69
3	14	209	69
13	43	104	69
1557	22	715	69
22	32	991	69
1417	14	1416	69
212	53	141	69
480	2	659	69
189	22	614	69
161	1	643	69
603	8	604	69
49	10	24	69
2	18	101	69
90	58	4	69
13	3	1686	69
3349	6	58	69
157	8	158	69
1224	50	9	69
75	16	0	69
306	0	446	69
887	8	2	69
457	25	407	69
104	3	14	69
2193	9	866	69
3377	3	2465	69
1978	7	1041	69
651	8	900	69
371	128	3	69
55	8	377	69
336	84	752	69
1695	5	104	69
561	8	12	69
64	13	65	69
195	1	0	69
209	18	3	69
9	3	134	69
229	7	861	69
1090	32	261	69
22	3	23	69
341	1	0	69
1449	9	2920	69
876	51	13	69
65	2	740	69
840	25	142	69
308	9	304	69
26	2	64	69
65	6	64	69
1271	14	482	69
968	3	6580	69
861	10	229	69
3250	1	197	69
4260	31	2124	69
23	87	3268	69
5504	8	6635	69
1637	18	1193	69
5998	5	3717	69
459	47	309	69
459	18	187	69
9	3	260	69
377	31	3	69
2259	2	3250	69
1818	8	3	69
3008	195	47	69
2022	3	84	69
55	8	2798	69
309	45	18	69
282	8	101	69
90	1	66	69
169	1	6519	69
1123	8	308	69
390	3	9	69
204	8	861	69
1873	2	2	69
4	8	3	69
1093	1	66	69
199	9	184	69
161	13	131	69
1093	1	877	69
1887	6	1888	69
2503	9	78	69
102	31	199	69
13	25	104	69
0	70	75	69
90	3	48	69
2	35	827	69
171	8	546	69
1888	6	1887	69
58	6	3349	69
2465	131	600	69
112	25	132	69
2164	22	446	69
350	5	4975	69
0	16	75	69
2712	111	466	69
101	14	2	69
47	20	2	69
869	31	3226	69
3	128	371	69
2696	3	710	69
75	70	0	69
371	47	3	69
3771	135	166	69
899	8	6976	69
2658	8	2672	69
5352	58	344	69
386	109	2	69
1012	8	31	69
304	138	407	69
359	10	124	69
453	8	207	69
669	0	587	69
4465	8	667	69
2672	8	2658	69
